player_id,opponent_id,match_id,date,tournament_name,tournament_id,result,match_progress,num_players_round,points_scored,points_allowed,fastest_ball_speed,aces
51,46,2,2017-02-02,Sovereign Cup,28,L,"['1:0', '1:1', '2:1', '3:1', '3:2', '3:3', '3:4', '3:5', '3:6', '4:6', '5:6', '6:6', '7:6', '7:7', '8:7', '9:7', '10:7', '10:8', '11:8']",32,8,11,148.7,0
20,56,3,2017-02-02,Sovereign Cup,28,W,"['1:0', '1:1', '2:1', '2:2', '2:3', '3:3', '4:3', '5:3', '5:4', '6:4', '7:4', '8:4', '8:5', '8:6', '8:7', '9:7', '10:7', '11:7', '11:8']",32,11,8,148.4,0
56,20,3,2017-02-02,Sovereign Cup,28,L,"['1:0', '1:1', '2:1', '2:2', '2:3', '3:3', '4:3', '5:3', '5:4', '6:4', '7:4', '8:4', '8:5', '8:6', '8:7', '9:7', '10:7', '11:7', '11:8']",32,8,11,147.9,0
43,42,4,2017-02-02,Sovereign Cup,28,W,"['1:0', '2:0', '2:1', '2:2', '2:3', '2:4', '2:5', '2:6', '3:6', '4:6', '5:6', '6:6', '7:6', '7:7', '8:7', '9:7', '10:7', '10:8', '11:8', '11:9', '11:10']",32,11,10,153.8,0
42,43,4,2017-02-02,Sovereign Cup,28,L,"['1:0', '2:0', '2:1', '2:2', '2:3', '2:4', '2:5', '2:6', '3:6', '4:6', '5:6', '6:6', '7:6', '7:7', '8:7', '9:7', '10:7', '10:8', '11:8', '11:9', '11:10']",32,10,11,142.5,0
21,7,5,2017-02-02,Sovereign Cup,28,W,"['0:1', '1:1', '2:1', '3:1', '4:1', '5:1', '6:1', '7:1', '8:1', '8:2', '8:3', '8:4', '8:5', '8:6', '8:7', '9:7', '10:7', '11:7']",32,11,7,141.4,1
7,21,5,2017-02-02,Sovereign Cup,28,L,"['0:1', '1:1', '2:1', '3:1', '4:1', '5:1', '6:1', '7:1', '8:1', '8:2', '8:3', '8:4', '8:5', '8:6', '8:7', '9:7', '10:7', '11:7']",32,7,11,147.0,2
53,45,6,2017-02-02,Sovereign Cup,28,W,"['1:0', '1:1', '2:1', '3:1', '3:2', '4:2', '4:3', '4:4', '5:4', '6:4', '7:4', '8:4', '8:5', '8:6', '9:6', '10:6', '11:6', '11:7', '11:8']",32,11,8,149.2,3
45,53,6,2017-02-02,Sovereign Cup,28,L,"['1:0', '1:1', '2:1', '3:1', '3:2', '4:2', '4:3', '4:4', '5:4', '6:4', '7:4', '8:4', '8:5', '8:6', '9:6', '10:6', '11:6', '11:7', '11:8']",32,8,11,152.3,0
52,27,7,2017-02-02,Sovereign Cup,28,W,"['0:1', '1:1', '1:2', '2:2', '3:2', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '8:4', '8:5', '9:5', '10:5', '10:6', '11:6', '11:7']",32,11,7,141.7,2
27,52,7,2017-02-02,Sovereign Cup,28,L,"['0:1', '1:1', '1:2', '2:2', '3:2', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '8:4', '8:5', '9:5', '10:5', '10:6', '11:6', '11:7']",32,7,11,151.0,2
49,16,8,2017-02-03,Sovereign Cup,28,W,"['1:0', '1:1', '2:1', '3:1', '3:2', '3:3', '3:4', '4:4', '4:5', '5:5', '6:5', '6:6', '7:6', '8:6', '9:6', '9:7', '9:8', '9:9', '9:10', '10:10', '11:10']",32,11,10,144.3,7
16,49,8,2017-02-03,Sovereign Cup,28,L,"['1:0', '1:1', '2:1', '3:1', '3:2', '3:3', '3:4', '4:4', '4:5', '5:5', '6:5', '6:6', '7:6', '8:6', '9:6', '9:7', '9:8', '9:9', '9:10', '10:10', '11:10']",32,10,11,143.0,0
29,36,9,2017-02-03,Sovereign Cup,28,W,"['0:1', '0:2', '1:2', '2:2', '2:3', '2:4', '3:4', '3:5', '4:5', '5:5', '5:6', '6:6', '7:6', '7:7', '8:7', '8:8', '9:8', '10:8', '11:8', '11:9']",32,11,9,149.1,0
36,29,9,2017-02-03,Sovereign Cup,28,L,"['0:1', '0:2', '1:2', '2:2', '2:3', '2:4', '3:4', '3:5', '4:5', '5:5', '5:6', '6:6', '7:6', '7:7', '8:7', '8:8', '9:8', '10:8', '11:8', '11:9']",32,9,11,156.9,2
41,13,10,2017-02-03,Sovereign Cup,28,W,"['1:0', '1:1', '2:1', '3:1', '4:1', '4:2', '5:2', '5:3', '6:3', '7:3', '7:4', '7:5', '8:5', '8:6', '9:6', '9:7', '9:8', '10:8', '11:8']",32,11,8,143.9,3
13,41,10,2017-02-03,Sovereign Cup,28,L,"['1:0', '1:1', '2:1', '3:1', '4:1', '4:2', '5:2', '5:3', '6:3', '7:3', '7:4', '7:5', '8:5', '8:6', '9:6', '9:7', '9:8', '10:8', '11:8']",32,8,11,145.0,4
25,64,11,2017-02-03,Sovereign Cup,28,W,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '5:2', '6:2', '6:3', '6:4', '6:5', '7:5', '8:5', '8:6', '9:6', '10:6', '10:7', '11:7', '11:8']",32,11,8,146.5,0
64,25,11,2017-02-03,Sovereign Cup,28,L,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '5:2', '6:2', '6:3', '6:4', '6:5', '7:5', '8:5', '8:6', '9:6', '10:6', '10:7', '11:7', '11:8']",32,8,11,137.1,2
10,40,12,2017-02-03,Sovereign Cup,28,W,"['0:1', '1:1', '1:2', '1:3', '1:4', '1:5', '1:6', '2:6', '3:6', '4:6', '5:6', '6:6', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '11:8', '11:9']",32,11,9,142.3,3
40,10,12,2017-02-03,Sovereign Cup,28,L,"['0:1', '1:1', '1:2', '1:3', '1:4', '1:5', '1:6', '2:6', '3:6', '4:6', '5:6', '6:6', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '11:8', '11:9']",32,9,11,144.7,0
28,19,13,2017-02-03,Sovereign Cup,28,W,"['0:1', '0:2', '1:2', '2:2', '2:3', '2:4', '3:4', '3:5', '4:5', '4:6', '5:6', '5:7', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '11:8']",32,11,8,142.4,0
19,28,13,2017-02-03,Sovereign Cup,28,L,"['0:1', '0:2', '1:2', '2:2', '2:3', '2:4', '3:4', '3:5', '4:5', '4:6', '5:6', '5:7', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '11:8']",32,8,11,141.7,2
2,35,14,2017-02-03,Sovereign Cup,28,W,"['1:0', '1:1', '1:2', '2:2', '2:3', '2:4', '3:4', '3:5', '3:6', '4:6', '5:6', '5:7', '6:7', '6:8', '7:8', '8:8', '8:9', '8:10', '9:10', '10:10', '11:10']",32,11,10,151.5,1
35,2,14,2017-02-03,Sovereign Cup,28,L,"['1:0', '1:1', '1:2', '2:2', '2:3', '2:4', '3:4', '3:5', '3:6', '4:6', '5:6', '5:7', '6:7', '6:8', '7:8', '8:8', '8:9', '8:10', '9:10', '10:10', '11:10']",32,10,11,142.1,2
31,22,15,2017-02-03,Sovereign Cup,28,W,"['0:1', '1:1', '2:1', '3:1', '4:1', '4:2', '4:3', '5:3', '5:4', '5:5', '5:6', '5:7', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '11:8']",32,11,8,153.6,0
22,31,15,2017-02-03,Sovereign Cup,28,L,"['0:1', '1:1', '2:1', '3:1', '4:1', '4:2', '4:3', '5:3', '5:4', '5:5', '5:6', '5:7', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '11:8']",32,8,11,146.7,0
37,17,16,2017-02-04,Sovereign Cup,28,W,"['1:0', '2:0', '3:0', '3:1', '3:2', '4:2', '4:3', '5:3', '6:3', '6:4', '6:5', '7:5', '8:5', '9:5', '9:6', '9:7', '9:8', '10:8', '10:9', '11:9']",32,11,9,140.7,0
17,37,16,2017-02-04,Sovereign Cup,28,L,"['1:0', '2:0', '3:0', '3:1', '3:2', '4:2', '4:3', '5:3', '6:3', '6:4', '6:5', '7:5', '8:5', '9:5', '9:6', '9:7', '9:8', '10:8', '10:9', '11:9']",32,9,11,143.5,3
12,46,17,2017-02-05,Sovereign Cup,28,W,"['1:0', '2:0', '2:1', '3:1', '3:2', '3:3', '3:4', '3:5', '3:6', '3:7', '4:7', '5:7', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '10:9', '11:9', '11:10']",16,11,10,135.0,0
46,12,17,2017-02-05,Sovereign Cup,28,L,"['1:0', '2:0', '2:1', '3:1', '3:2', '3:3', '3:4', '3:5', '3:6', '3:7', '4:7', '5:7', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '10:9', '11:9', '11:10']",16,10,11,138.2,0
43,20,18,2017-02-05,Sovereign Cup,28,W,"['0:1', '1:1', '1:2', '2:2', '3:2', '3:3', '3:4', '4:4', '4:5', '4:6', '4:7', '5:7', '6:7', '6:8', '7:8', '7:9', '8:9', '9:9', '10:9', '11:9']",16,11,9,151.7,3
20,43,18,2017-02-05,Sovereign Cup,28,L,"['0:1', '1:1', '1:2', '2:2', '3:2', '3:3', '3:4', '4:4', '4:5', '4:6', '4:7', '5:7', '6:7', '6:8', '7:8', '7:9', '8:9', '9:9', '10:9', '11:9']",16,9,11,140.0,2
53,21,19,2017-02-05,Sovereign Cup,28,W,"['1:0', '1:1', '1:2', '2:2', '2:3', '3:3', '3:4', '3:5', '3:6', '4:6', '5:6', '5:7', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '10:9', '11:9']",16,11,9,144.0,0
21,53,19,2017-02-05,Sovereign Cup,28,L,"['1:0', '1:1', '1:2', '2:2', '2:3', '3:3', '3:4', '3:5', '3:6', '4:6', '5:6', '5:7', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '10:9', '11:9']",16,9,11,141.0,0
49,52,20,2017-02-06,Sovereign Cup,28,W,"['1:0', '2:0', '2:1', '3:1', '3:2', '3:3', '3:4', '3:5', '3:6', '3:7', '4:7', '5:7', '6:7', '7:7', '8:7', '9:7', '10:7', '11:7', '11:8']",16,11,8,142.2,0
52,49,20,2017-02-06,Sovereign Cup,28,L,"['1:0', '2:0', '2:1', '3:1', '3:2', '3:3', '3:4', '3:5', '3:6', '3:7', '4:7', '5:7', '6:7', '7:7', '8:7', '9:7', '10:7', '11:7', '11:8']",16,8,11,150.3,1
41,29,21,2017-02-06,Sovereign Cup,28,W,"['1:0', '1:1', '2:1', '3:1', '4:1', '4:2', '5:2', '5:3', '5:4', '6:4', '7:4', '7:5', '8:5', '8:6', '9:6', '9:7', '9:8', '10:8', '11:8']",16,11,8,140.9,1
29,41,21,2017-02-06,Sovereign Cup,28,L,"['1:0', '1:1', '2:1', '3:1', '4:1', '4:2', '5:2', '5:3', '5:4', '6:4', '7:4', '7:5', '8:5', '8:6', '9:6', '9:7', '9:8', '10:8', '11:8']",16,8,11,145.7,2
10,25,22,2017-02-06,Sovereign Cup,28,W,"['0:1', '0:2', '0:3', '1:3', '1:4', '2:4', '3:4', '4:4', '4:5', '4:6', '4:7', '5:7', '6:7', '7:7', '7:8', '8:8', '8:9', '9:9', '10:9', '11:9']",16,11,9,142.6,3
25,10,22,2017-02-06,Sovereign Cup,28,L,"['0:1', '0:2', '0:3', '1:3', '1:4', '2:4', '3:4', '4:4', '4:5', '4:6', '4:7', '5:7', '6:7', '7:7', '7:8', '8:8', '8:9', '9:9', '10:9', '11:9']",16,9,11,141.2,0
2,28,23,2017-02-06,Sovereign Cup,28,W,"['0:1', '1:1', '2:1', '3:1', '4:1', '5:1', '6:1', '6:2', '7:2', '7:3', '7:4', '8:4', '8:5', '9:5', '9:6', '9:7', '10:7', '10:8', '11:8', '11:9', '11:10']",16,11,10,146.3,3
28,2,23,2017-02-06,Sovereign Cup,28,L,"['0:1', '1:1', '2:1', '3:1', '4:1', '5:1', '6:1', '6:2', '7:2', '7:3', '7:4', '8:4', '8:5', '9:5', '9:6', '9:7', '10:7', '10:8', '11:8', '11:9', '11:10']",16,10,11,145.0,2
37,31,24,2017-02-07,Sovereign Cup,28,W,"['0:1', '0:2', '0:3', '1:3', '1:4', '2:4', '3:4', '3:5', '4:5', '5:5', '5:6', '6:6', '7:6', '7:7', '7:8', '8:8', '9:8', '9:9', '10:9', '11:9', '11:10']",16,11,10,148.7,9
31,37,24,2017-02-07,Sovereign Cup,28,L,"['0:1', '0:2', '0:3', '1:3', '1:4', '2:4', '3:4', '3:5', '4:5', '5:5', '5:6', '6:6', '7:6', '7:7', '7:8', '8:8', '9:8', '9:9', '10:9', '11:9', '11:10']",16,10,11,141.1,0
12,43,25,2017-02-08,Sovereign Cup,28,W,"['0:1', '0:2', '0:3', '1:3', '1:4', '1:5', '2:5', '3:5', '4:5', '4:6', '4:7', '5:7', '5:8', '6:8', '7:8', '8:8', '9:8', '9:9', '10:9', '11:9']",8,11,9,150.8,3
43,12,25,2017-02-08,Sovereign Cup,28,L,"['0:1', '0:2', '0:3', '1:3', '1:4', '1:5', '2:5', '3:5', '4:5', '4:6', '4:7', '5:7', '5:8', '6:8', '7:8', '8:8', '9:8', '9:9', '10:9', '11:9']",8,9,11,146.5,3
49,53,26,2017-02-09,Sovereign Cup,28,W,"['0:1', '0:2', '0:3', '1:3', '1:4', '1:5', '1:6', '2:6', '3:6', '4:6', '5:6', '6:6', '6:7', '6:8', '7:8', '8:8', '9:8', '9:9', '10:9', '11:9']",8,11,9,144.2,3
53,49,26,2017-02-09,Sovereign Cup,28,L,"['0:1', '0:2', '0:3', '1:3', '1:4', '1:5', '1:6', '2:6', '3:6', '4:6', '5:6', '6:6', '6:7', '6:8', '7:8', '8:8', '9:8', '9:9', '10:9', '11:9']",8,9,11,140.0,1
10,41,27,2017-02-09,Sovereign Cup,28,W,"['1:0', '2:0', '2:1', '2:2', '3:2', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '8:4', '8:5', '9:5', '9:6', '9:7', '10:7', '10:8', '11:8']",8,11,8,145.8,3
41,10,27,2017-02-09,Sovereign Cup,28,L,"['1:0', '2:0', '2:1', '2:2', '3:2', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '8:4', '8:5', '9:5', '9:6', '9:7', '10:7', '10:8', '11:8']",8,8,11,139.0,2
2,37,28,2017-02-10,Sovereign Cup,28,W,"['1:0', '1:1', '2:1', '2:2', '3:2', '4:2', '5:2', '6:2', '7:2', '7:3', '7:4', '8:4', '8:5', '8:6', '9:6', '9:7', '10:7', '10:8', '11:8']",8,11,8,154.6,2
37,2,28,2017-02-10,Sovereign Cup,28,L,"['1:0', '1:1', '2:1', '2:2', '3:2', '4:2', '5:2', '6:2', '7:2', '7:3', '7:4', '8:4', '8:5', '8:6', '9:6', '9:7', '10:7', '10:8', '11:8']",8,8,11,139.9,2
12,49,29,2017-02-12,Sovereign Cup,28,W,"['1:0', '2:0', '3:0', '4:0', '4:1', '5:1', '5:2', '6:2', '7:2', '8:2', '9:2', '10:2', '10:3', '10:4', '10:5', '11:5', '11:6', '11:7']",4,11,7,134.0,2
49,12,29,2017-02-12,Sovereign Cup,28,L,"['1:0', '2:0', '3:0', '4:0', '4:1', '5:1', '5:2', '6:2', '7:2', '8:2', '9:2', '10:2', '10:3', '10:4', '10:5', '11:5', '11:6', '11:7']",4,7,11,150.6,0
10,2,30,2017-02-13,Sovereign Cup,28,W,"['0:1', '0:2', '1:2', '2:2', '3:2', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '7:6', '8:6', '8:7', '9:7', '10:7', '11:7', '11:8', '11:9']",4,11,9,145.1,1
2,10,30,2017-02-13,Sovereign Cup,28,L,"['0:1', '0:2', '1:2', '2:2', '3:2', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '7:6', '8:6', '8:7', '9:7', '10:7', '11:7', '11:8', '11:9']",4,9,11,148.2,2
10,12,31,2017-02-15,Sovereign Cup,28,W,"['1:0', '2:0', '2:1', '2:2', '3:2', '3:3', '4:3', '4:4', '5:4', '6:4', '6:5', '7:5', '8:5', '9:5', '10:5', '10:6', '10:7', '11:7']",2,11,7,153.1,1
12,10,31,2017-02-15,Sovereign Cup,28,L,"['1:0', '2:0', '2:1', '2:2', '3:2', '3:3', '4:3', '4:4', '5:4', '6:4', '6:5', '7:5', '8:5', '9:5', '10:5', '10:6', '10:7', '11:7']",2,7,11,140.8,1
12,37,1,2017-05-02,Grand Invitational,29,W,"['0:1', '0:2', '1:2', '1:3', '2:3', '3:3', '3:4', '4:4', '5:4', '6:4', '6:5', '6:6', '6:7', '7:7', '8:7', '9:7', '10:7', '10:8', '10:9', '11:9']",16,11,9,147.7,3
37,12,1,2017-05-02,Grand Invitational,29,L,"['0:1', '0:2', '1:2', '1:3', '2:3', '3:3', '3:4', '4:4', '5:4', '6:4', '6:5', '6:6', '6:7', '7:7', '8:7', '9:7', '10:7', '10:8', '10:9', '11:9']",16,9,11,144.3,2
25,10,2,2017-05-02,Grand Invitational,29,W,"['1:0', '2:0', '2:1', '2:2', '3:2', '4:2', '5:2', '5:3', '6:3', '6:4', '7:4', '7:5', '8:5', '8:6', '8:7', '9:7', '10:7', '11:7']",16,11,7,151.9,2
10,25,2,2017-05-02,Grand Invitational,29,L,"['1:0', '2:0', '2:1', '2:2', '3:2', '4:2', '5:2', '5:3', '6:3', '6:4', '7:4', '7:5', '8:5', '8:6', '8:7', '9:7', '10:7', '11:7']",16,7,11,135.9,5
49,46,3,2017-05-02,Grand Invitational,29,W,"['0:1', '0:2', '1:2', '2:2', '3:2', '3:3', '4:3', '5:3', '6:3', '6:4', '7:4', '7:5', '8:5', '8:6', '8:7', '8:8', '9:8', '9:9', '9:10', '10:10', '11:10']",16,11,10,141.4,4
46,49,3,2017-05-02,Grand Invitational,29,L,"['0:1', '0:2', '1:2', '2:2', '3:2', '3:3', '4:3', '5:3', '6:3', '6:4', '7:4', '7:5', '8:5', '8:6', '8:7', '8:8', '9:8', '9:9', '9:10', '10:10', '11:10']",16,10,11,142.5,3
16,43,4,2017-05-02,Grand Invitational,29,W,"['1:0', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '8:5', '8:6', '8:7', '8:8', '9:8', '10:8', '11:8', '11:9', '11:10']",16,11,10,147.2,3
43,16,4,2017-05-02,Grand Invitational,29,L,"['1:0', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '8:5', '8:6', '8:7', '8:8', '9:8', '10:8', '11:8', '11:9', '11:10']",16,10,11,140.3,0
29,53,5,2017-05-02,Grand Invitational,29,W,"['1:0', '2:0', '2:1', '2:2', '2:3', '3:3', '4:3', '5:3', '5:4', '5:5', '5:6', '6:6', '6:7', '7:7', '8:7', '9:7', '10:7', '10:8', '10:9', '11:9']",16,11,9,144.5,2
53,29,5,2017-05-02,Grand Invitational,29,L,"['1:0', '2:0', '2:1', '2:2', '2:3', '3:3', '4:3', '5:3', '5:4', '5:5', '5:6', '6:6', '6:7', '7:7', '8:7', '9:7', '10:7', '10:8', '10:9', '11:9']",16,9,11,149.3,0
28,2,6,2017-05-02,Grand Invitational,29,W,"['0:1', '0:2', '0:3', '1:3', '2:3', '2:4', '3:4', '4:4', '4:5', '5:5', '6:5', '7:5', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7', '11:8', '11:9']",16,11,9,151.2,0
2,28,6,2017-05-02,Grand Invitational,29,L,"['0:1', '0:2', '0:3', '1:3', '2:3', '2:4', '3:4', '4:4', '4:5', '5:5', '6:5', '7:5', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7', '11:8', '11:9']",16,9,11,132.7,4
7,56,7,2017-05-02,Grand Invitational,29,W,"['0:1', '0:2', '1:2', '1:3', '1:4', '2:4', '3:4', '3:5', '4:5', '5:5', '6:5', '7:5', '8:5', '9:5', '9:6', '9:7', '9:8', '10:8', '11:8']",16,11,8,141.6,1
56,7,7,2017-05-02,Grand Invitational,29,L,"['0:1', '0:2', '1:2', '1:3', '1:4', '2:4', '3:4', '3:5', '4:5', '5:5', '6:5', '7:5', '8:5', '9:5', '9:6', '9:7', '9:8', '10:8', '11:8']",16,8,11,144.1,0
52,13,8,2017-05-03,Grand Invitational,29,W,"['0:1', '1:1', '1:2', '2:2', '3:2', '4:2', '5:2', '5:3', '5:4', '5:5', '6:5', '6:6', '6:7', '6:8', '7:8', '7:9', '8:9', '9:9', '10:9', '11:9']",16,11,9,142.6,3
13,52,8,2017-05-03,Grand Invitational,29,L,"['0:1', '1:1', '1:2', '2:2', '3:2', '4:2', '5:2', '5:3', '5:4', '5:5', '6:5', '6:6', '6:7', '6:8', '7:8', '7:9', '8:9', '9:9', '10:9', '11:9']",16,9,11,143.5,2
12,25,9,2017-05-04,Grand Invitational,29,W,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '5:2', '5:3', '5:4', '6:4', '7:4', '7:5', '7:6', '8:6', '9:6', '9:7', '10:7', '11:7']",8,11,7,146.2,0
25,12,9,2017-05-04,Grand Invitational,29,L,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '5:2', '5:3', '5:4', '6:4', '7:4', '7:5', '7:6', '8:6', '9:6', '9:7', '10:7', '11:7']",8,7,11,143.8,4
49,16,10,2017-05-04,Grand Invitational,29,W,"['0:1', '0:2', '1:2', '1:3', '2:3', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '6:6', '7:6', '7:7', '8:7', '8:8', '9:8', '10:8', '10:9', '11:9']",8,11,9,153.3,1
16,49,10,2017-05-04,Grand Invitational,29,L,"['0:1', '0:2', '1:2', '1:3', '2:3', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '6:6', '7:6', '7:7', '8:7', '8:8', '9:8', '10:8', '10:9', '11:9']",8,9,11,148.5,1
28,29,11,2017-05-04,Grand Invitational,29,W,"['0:1', '1:1', '2:1', '3:1', '4:1', '5:1', '5:2', '6:2', '6:3', '6:4', '7:4', '7:5', '7:6', '7:7', '7:8', '8:8', '9:8', '10:8', '10:9', '11:9']",8,11,9,136.6,3
29,28,11,2017-05-04,Grand Invitational,29,L,"['0:1', '1:1', '2:1', '3:1', '4:1', '5:1', '5:2', '6:2', '6:3', '6:4', '7:4', '7:5', '7:6', '7:7', '7:8', '8:8', '9:8', '10:8', '10:9', '11:9']",8,9,11,133.3,1
52,7,12,2017-05-05,Grand Invitational,29,W,"['1:0', '2:0', '2:1', '2:2', '2:3', '2:4', '2:5', '2:6', '2:7', '3:7', '4:7', '4:8', '5:8', '6:8', '7:8', '8:8', '8:9', '9:9', '10:9', '11:9', '11:10']",8,11,10,150.1,3
7,52,12,2017-05-05,Grand Invitational,29,L,"['1:0', '2:0', '2:1', '2:2', '2:3', '2:4', '2:5', '2:6', '2:7', '3:7', '4:7', '4:8', '5:8', '6:8', '7:8', '8:8', '8:9', '9:9', '10:9', '11:9', '11:10']",8,10,11,135.5,1
12,49,13,2017-05-06,Grand Invitational,29,W,"['0:1', '0:2', '0:3', '1:3', '2:3', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '7:6', '8:6', '8:7', '9:7', '9:8', '10:8', '11:8']",4,11,8,145.5,3
49,12,13,2017-05-06,Grand Invitational,29,L,"['0:1', '0:2', '0:3', '1:3', '2:3', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '7:6', '8:6', '8:7', '9:7', '9:8', '10:8', '11:8']",4,8,11,141.6,1
28,52,14,2017-05-07,Grand Invitational,29,W,"['1:0', '2:0', '2:1', '2:2', '2:3', '3:3', '4:3', '5:3', '5:4', '6:4', '7:4', '7:5', '8:5', '8:6', '8:7', '8:8', '9:8', '10:8', '11:8']",4,11,8,154.1,3
52,28,14,2017-05-07,Grand Invitational,29,L,"['1:0', '2:0', '2:1', '2:2', '2:3', '3:3', '4:3', '5:3', '5:4', '6:4', '7:4', '7:5', '8:5', '8:6', '8:7', '8:8', '9:8', '10:8', '11:8']",4,8,11,141.3,0
28,12,15,2017-05-09,Grand Invitational,29,W,"['0:1', '0:2', '1:2', '1:3', '1:4', '1:5', '2:5', '3:5', '4:5', '5:5', '6:5', '7:5', '8:5', '9:5', '10:5', '10:6', '10:7', '10:8', '11:8']",2,11,8,151.9,1
12,28,15,2017-05-09,Grand Invitational,29,L,"['0:1', '0:2', '1:2', '1:3', '1:4', '1:5', '2:5', '3:5', '4:5', '5:5', '6:5', '7:5', '8:5', '9:5', '10:5', '10:6', '10:7', '10:8', '11:8']",2,8,11,142.6,1
12,48,1,2017-07-02,World Championship,30,W,"['0:1', '0:2', '1:2', '2:2', '3:2', '3:3', '3:4', '4:4', '5:4', '6:4', '7:4', '8:4', '9:4', '10:4', '11:4']",64,11,4,137.9,1
48,12,1,2017-07-02,World Championship,30,L,"['0:1', '0:2', '1:2', '2:2', '3:2', '3:3', '3:4', '4:4', '5:4', '6:4', '7:4', '8:4', '9:4', '10:4', '11:4']",64,4,11,138.2,0
28,26,2,2017-07-02,World Championship,30,W,"['1:0', '1:1', '2:1', '2:2', '2:3', '3:3', '3:4', '4:4', '4:5', '5:5', '5:6', '6:6', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7']",64,11,7,148.8,1
26,28,2,2017-07-02,World Championship,30,L,"['1:0', '1:1', '2:1', '2:2', '2:3', '3:3', '3:4', '4:4', '4:5', '5:5', '5:6', '6:6', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7']",64,7,11,143.5,0
10,15,3,2017-07-02,World Championship,30,W,"['1:0', '1:1', '2:1', '3:1', '3:2', '4:2', '4:3', '5:3', '6:3', '7:3', '7:4', '7:5', '8:5', '8:6', '8:7', '9:7', '10:7', '10:8', '11:8', '11:9']",64,11,9,131.0,1
15,10,3,2017-07-02,World Championship,30,L,"['1:0', '1:1', '2:1', '3:1', '3:2', '4:2', '4:3', '5:3', '6:3', '7:3', '7:4', '7:5', '8:5', '8:6', '8:7', '9:7', '10:7', '10:8', '11:8', '11:9']",64,9,11,142.6,0
57,52,4,2017-07-02,World Championship,30,W,"['0:1', '1:1', '2:1', '2:2', '3:2', '4:2', '5:2', '6:2', '6:3', '7:3', '8:3', '8:4', '8:5', '9:5', '10:5', '10:6', '11:6', '11:7']",64,11,7,143.8,1
52,57,4,2017-07-02,World Championship,30,L,"['0:1', '1:1', '2:1', '2:2', '3:2', '4:2', '5:2', '6:2', '6:3', '7:3', '8:3', '8:4', '8:5', '9:5', '10:5', '10:6', '11:6', '11:7']",64,7,11,146.0,1
46,47,5,2017-07-02,World Championship,30,W,"['1:0', '2:0', '3:0', '3:1', '4:1', '5:1', '5:2', '6:2', '7:2', '8:2', '9:2', '9:3', '9:4', '10:4', '10:5', '10:6', '11:6', '11:7']",64,11,7,140.7,1
47,46,5,2017-07-02,World Championship,30,L,"['1:0', '2:0', '3:0', '3:1', '4:1', '5:1', '5:2', '6:2', '7:2', '8:2', '9:2', '9:3', '9:4', '10:4', '10:5', '10:6', '11:6', '11:7']",64,7,11,143.1,1
43,33,6,2017-07-02,World Championship,30,W,"['0:1', '0:2', '1:2', '2:2', '2:3', '3:3', '4:3', '5:3', '5:4', '6:4', '7:4', '7:5', '7:6', '7:7', '8:7', '9:7', '9:8', '10:8', '10:9', '11:9']",64,11,9,141.8,3
33,43,6,2017-07-02,World Championship,30,L,"['0:1', '0:2', '1:2', '2:2', '2:3', '3:3', '4:3', '5:3', '5:4', '6:4', '7:4', '7:5', '7:6', '7:7', '8:7', '9:7', '9:8', '10:8', '10:9', '11:9']",64,9,11,140.0,2
59,49,7,2017-07-02,World Championship,30,W,"['0:1', '1:1', '2:1', '3:1', '3:2', '4:2', '5:2', '6:2', '6:3', '7:3', '7:4', '8:4', '9:4', '9:5', '10:5', '10:6', '10:7', '11:7', '11:8']",64,11,8,152.6,2
